Hash,File,Operator,Start,End,StartLine,EndLine,Original,Replacement,Status,Time(ms)
m70abcb3b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1984,1987,46,46," / "," + ",untested,0
m575da452,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1984,1987,46,46," / "," - ",untested,0
m022a0d1c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1984,1987,46,46," / "," * ",untested,0
mec19b3a1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1984,1987,46,46," / "," ** ",untested,0
m8f207b6d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1984,1987,46,46," / "," % ",untested,0
m293c6532,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1971,1974,46,46," * "," + ",untested,0
me3587737,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1971,1974,46,46," * "," - ",untested,0
m45582488,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1971,1974,46,46," * "," / ",untested,0
mcafd2566,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1971,1974,46,46," * "," ** ",untested,0
ma4194ede,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,1971,1974,46,46," * "," % ",untested,0
mf24db066,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,2124,2128,50,50," >= ","  > ",untested,0
m89540653,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m1/erc-refund.sol,BOR,2124,2128,50,50," >= ","  < ",untested,0
